Audio Path,Type of Current
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141507_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141507_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141507_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141507_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141507_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141507_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141507_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141507_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141626_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141750_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-141909_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142042_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142312_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142442_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142442_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142442_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142442_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142442_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142442_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142442_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142442_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142442_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-142442_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143653_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143827_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143827_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143827_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143827_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143827_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143827_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143827_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143827_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143827_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143827_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143950_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143950_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143950_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143950_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143950_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143950_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143950_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143950_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143950_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-143950_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144111_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144111_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144111_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144111_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144111_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144111_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144111_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144111_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144111_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144111_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144305_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144305_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144305_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144305_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144305_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144305_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144305_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144305_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144305_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_12mm/E7018/DC/240926-144305_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105935_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_60.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_65.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-105956_Audio/drums_louder_70.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_60.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_65.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_70.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_75.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_80.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_85.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_90.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-111400_Audio/drums_louder_95.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_60.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_65.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_70.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-113006_Audio/drums_louder_75.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121352_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121352_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121448_Audio/drums_louder_55.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_30.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_35.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_40.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_45.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_5.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121723_Audio/drums_louder_50.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121928_Audio/drums_louder_0.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121928_Audio/drums_louder_10.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121928_Audio/drums_louder_15.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121928_Audio/drums_louder_20.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121928_Audio/drums_louder_25.wav,DC
prediccion_etiqueta_usg/05s/audio/train/Placa_3mm/E6010/DC/240802-121928_Audio/drums_louder_30.wav,DC
